Year,Data File,Survey,Title,CSV,STATA_DATA,STATA,DICT,SPSS,SAS
1999,F9899_C5,Finance,Public 4-year and 2-year - Clarifying Question 5 on subentities: Fiscal year 1999,raw_data/1999/F9899_C5.zip,raw_data/1999/F9899_C5_Data_Stata.zip,raw_data/1999/F9899_C5_STATA.zip,raw_data/1999/F9899_C5_Dict.zip,raw_data/1999/F9899_C5_SPS.zip,raw_data/1999/F9899_C5_SAS.zip
1999,F9899_F2,Finance,"Private not-for-profit 4-year and 2-year (Revenues, expenditures, net assets, and statement of financial position) : Fiscal year 1999",raw_data/1999/F9899_F2.zip,raw_data/1999/F9899_F2_Data_Stata.zip,raw_data/1999/F9899_F2_STATA.zip,raw_data/1999/F9899_F2_Dict.zip,raw_data/1999/F9899_F2_SPS.zip,raw_data/1999/F9899_F2_SAS.zip
1999,F9899_F3,Finance,"Private for-profit 4-year and 2-year (Revenues, expenditures, net assets, and statement of financial position) : Fiscal year 1999",raw_data/1999/F9899_F3.zip,raw_data/1999/F9899_F3_Data_Stata.zip,raw_data/1999/F9899_F3_STATA.zip,raw_data/1999/F9899_F3_Dict.zip,raw_data/1999/F9899_F3_SPS.zip,raw_data/1999/F9899_F3_SAS.zip
1999,F9899_CN,Finance,Consolidated (CN) form - less-than-2-year institutions : Fiscal year 1999,raw_data/1999/F9899_CN.zip,raw_data/1999/F9899_CN_Data_Stata.zip,raw_data/1999/F9899_CN_STATA.zip,raw_data/1999/F9899_CN_Dict.zip,raw_data/1999/F9899_CN_SPS.zip,raw_data/1999/F9899_CN_SAS.zip
1999,GR1999_L2,Graduation Rates,Graduation rate data for cohort year 1996 (less-than-2-year institutions),raw_data/1999/GR1999_L2.zip,raw_data/1999/GR1999_L2_Data_Stata.zip,raw_data/1999/GR1999_L2_STATA.zip,raw_data/1999/GR1999_L2_Dict.zip,raw_data/1999/GR1999_L2_SPS.zip,raw_data/1999/GR1999_L2_SAS.zip
1999,Pub_FinancialAid,Student Financial Aid and Net Price,Student financial aid  (financial aid): Academic year 1998-99,raw_data/1999/Pub_FinancialAid.zip,raw_data/1999/Pub_FinancialAid_Data_Stata.zip,raw_data/1999/Pub_FinancialAid_STATA.zip,raw_data/1999/Pub_FinancialAid_Dict.zip,raw_data/1999/Pub_FinancialAid_SPS.zip,raw_data/1999/Pub_FinancialAid_SAS.zip
1999,GR1999,Graduation Rates,Graduation rate data Â for cohort year 1993 (4-year) and cohort year 1996 (2-year and less-than-2-year) Â institutions,raw_data/1999/GR1999.zip,raw_data/1999/GR1999_Data_Stata.zip,raw_data/1999/GR1999_STATA.zip,raw_data/1999/GR1999_Dict.zip,raw_data/1999/GR1999_SPS.zip,raw_data/1999/GR1999_SAS.zip
1999,GR1999ATH,Graduation Rates,"Graduation rate data Â by sport for full-time, first-time degree/certificate-seeking students receiving athletically-related student aid for cohort year 1993 (4-year) and cohort year 1996 (2-year) Â institutions",raw_data/1999/GR1999ATH.zip,raw_data/1999/GR1999ATH_Data_Stata.zip,raw_data/1999/GR1999ATH_STATA.zip,raw_data/1999/GR1999ATH_Dict.zip,raw_data/1999/GR1999ATH_SPS.zip,raw_data/1999/GR1999ATH_SAS.zip
1999,GR1999_ATH_AID,Graduation Rates,Number of full-time undergraduate degree/certificate-seeking students receiving athletically-related student aid in 1998-99 (4-year and 2-year institutions),raw_data/1999/GR1999_ATH_AID.zip,raw_data/1999/GR1999_ATH_AID_Data_Stata.zip,raw_data/1999/GR1999_ATH_AID_STATA.zip,raw_data/1999/GR1999_ATH_AID_Dict.zip,raw_data/1999/GR1999_ATH_AID_SPS.zip,raw_data/1999/GR1999_ATH_AID_SAS.zip
1999,S99_CN,Fall Staff,Full- and part-time staff by gender and primary occupational activity (Less-than-2-year institutions) - fall 1999,raw_data/1999/S99_CN.zip,raw_data/1999/S99_CN_Data_Stata.zip,raw_data/1999/S99_CN_STATA.zip,raw_data/1999/S99_CN_Dict.zip,raw_data/1999/S99_CN_SPS.zip,raw_data/1999/S99_CN_SAS.zip
1999,S99_E,Fall Staff,Contracted or donated services by primary occupational activity - fall 1999,raw_data/1999/S99_E.zip,raw_data/1999/S99_E_Data_Stata.zip,raw_data/1999/S99_E_STATA.zip,raw_data/1999/S99_E_Dict.zip,raw_data/1999/S99_E_SPS.zip,raw_data/1999/S99_E_SAS.zip
1999,IP1999AY,Institutional Characteristics,"Price of attendance, academic year programs",raw_data/1999/IP1999AY.zip,raw_data/1999/IP1999AY_Data_Stata.zip,raw_data/1999/IP1999AY_STATA.zip,raw_data/1999/IP1999AY_Dict.zip,raw_data/1999/IP1999AY_SPS.zip,raw_data/1999/IP1999AY_SAS.zip
1999,S1999_G,Fall Staff,"New hires by primary occupation, race/ethnicity, and gender (4-year and 2-year instiutions) - fall 1999",raw_data/1999/S1999_G.zip,raw_data/1999/S1999_G_Data_Stata.zip,raw_data/1999/S1999_G_STATA.zip,raw_data/1999/S1999_G_Dict.zip,raw_data/1999/S1999_G_SPS.zip,raw_data/1999/S1999_G_SAS.zip
1999,S1999_F,Fall Staff,"Full-time faculty, by tenure status, academic rank, race/ethnicity, and gender (4-year and 2-year instiutions): fall 1999",raw_data/1999/S1999_F.zip,raw_data/1999/S1999_F_Data_Stata.zip,raw_data/1999/S1999_F_STATA.zip,raw_data/1999/S1999_F_Dict.zip,raw_data/1999/S1999_F_SPS.zip,raw_data/1999/S1999_F_SAS.zip
1999,S1999_ABD,Fall Staff,"Employees by primary occupation, salary categories, race/ethnicity, and gender (4-year and 2-year institutions) - fall 199",raw_data/1999/S1999_ABD.zip,raw_data/1999/S1999_ABD_Data_Stata.zip,raw_data/1999/S1999_ABD_STATA.zip,raw_data/1999/S1999_ABD_Dict.zip,raw_data/1999/S1999_ABD_SPS.zip,raw_data/1999/S1999_ABD_SAS.zip
1999,SAL1999_B,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,raw_data/1999/SAL1999_B.zip,raw_data/1999/SAL1999_B_Data_Stata.zip,raw_data/1999/SAL1999_B_STATA.zip,raw_data/1999/SAL1999_B_Dict.zip,raw_data/1999/SAL1999_B_SPS.zip,raw_data/1999/SAL1999_B_SAS.zip
1999,SAL1999_A,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,raw_data/1999/SAL1999_A.zip,raw_data/1999/SAL1999_A_Data_Stata.zip,raw_data/1999/SAL1999_A_STATA.zip,raw_data/1999/SAL1999_A_Dict.zip,raw_data/1999/SAL1999_A_SPS.zip,raw_data/1999/SAL1999_A_SAS.zip
1999,C9899_B,Completions,Double majors and awards conferred at branch campuses in foreign countries: 1998-99,raw_data/1999/C9899_B.zip,raw_data/1999/C9899_B_Data_Stata.zip,raw_data/1999/C9899_B_STATA.zip,raw_data/1999/C9899_B_Dict.zip,raw_data/1999/C9899_B_SPS.zip,raw_data/1999/C9899_B_SAS.zip
1999,C9899_A,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: 1998-99",raw_data/1999/C9899_A.zip,raw_data/1999/C9899_A_Data_Stata.zip,raw_data/1999/C9899_A_STATA.zip,raw_data/1999/C9899_A_Dict.zip,raw_data/1999/C9899_A_SPS.zip,raw_data/1999/C9899_A_SAS.zip
1999,EF99_D,Fall Enrollment,Clarifying questions on Fall enrollment,raw_data/1999/EF99_D.zip,raw_data/1999/EF99_D_Data_Stata.zip,raw_data/1999/EF99_D_STATA.zip,raw_data/1999/EF99_D_Dict.zip,raw_data/1999/EF99_D_SPS.zip,raw_data/1999/EF99_D_SAS.zip
1999,EF99_B,Fall Enrollment,"Age category, gender, attendance status, and level of student: Fall 1999",raw_data/1999/EF99_B.zip,raw_data/1999/EF99_B_Data_Stata.zip,raw_data/1999/EF99_B_STATA.zip,raw_data/1999/EF99_B_Dict.zip,raw_data/1999/EF99_B_SPS.zip,raw_data/1999/EF99_B_SAS.zip
1999,IC99_E,12-Month Enrollment,12-month enrollment and instructional activity: 1998-99,raw_data/1999/IC99_E.zip,raw_data/1999/IC99_E_Data_Stata.zip,raw_data/1999/IC99_E_STATA.zip,raw_data/1999/IC99_E_Dict.zip,raw_data/1999/IC99_E_SPS.zip,raw_data/1999/IC99_E_SAS.zip
1999,IC99_D,Institutional Characteristics,"Student charges - Room and board, and average tuition for undergraduates, graduate and first-professional programs.",raw_data/1999/IC99_D.zip,raw_data/1999/IC99_D_Data_Stata.zip,raw_data/1999/IC99_D_STATA.zip,raw_data/1999/IC99_D_Dict.zip,raw_data/1999/IC99_D_SPS.zip,raw_data/1999/IC99_D_SAS.zip
1999,IC99_ACTOT,Institutional Characteristics,"Accrediting agencies recognized by the Secretary, U.S. Department of Education",raw_data/1999/IC99_ACTOT.zip,raw_data/1999/IC99_ACTOT_Data_Stata.zip,raw_data/1999/IC99_ACTOT_STATA.zip,raw_data/1999/IC99_ACTOT_Dict.zip,raw_data/1999/IC99_ACTOT_SPS.zip,raw_data/1999/IC99_ACTOT_SAS.zip
1999,IP1999PY,Institutional Characteristics,Price of attendance by program (vocational programs),raw_data/1999/IP1999PY.zip,raw_data/1999/IP1999PY_Data_Stata.zip,raw_data/1999/IP1999PY_STATA.zip,raw_data/1999/IP1999PY_Dict.zip,raw_data/1999/IP1999PY_SPS.zip,raw_data/1999/IP1999PY_SAS.zip
1999,EF99_ANR,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 1999",raw_data/1999/EF99_ANR.zip,raw_data/1999/EF99_ANR_Data_Stata.zip,raw_data/1999/EF99_ANR_STATA.zip,raw_data/1999/EF99_ANR_Dict.zip,raw_data/1999/EF99_ANR_SPS.zip,raw_data/1999/EF99_ANR_SAS.zip
1999,IC99_HD,Institutional Characteristics,"Directory information, response status and derived variables",raw_data/1999/IC99_HD.zip,raw_data/1999/IC99_HD_Data_Stata.zip,raw_data/1999/IC99_HD_STATA.zip,raw_data/1999/IC99_HD_Dict.zip,raw_data/1999/IC99_HD_SPS.zip,raw_data/1999/IC99_HD_SAS.zip
1999,IC99ABCF,Institutional Characteristics,"Educational offerings,organization, accreditation, admissions, services and athletic associations",raw_data/1999/IC99ABCF.zip,raw_data/1999/IC99ABCF_Data_Stata.zip,raw_data/1999/IC99ABCF_STATA.zip,raw_data/1999/IC99ABCF_Dict.zip,raw_data/1999/IC99ABCF_SPS.zip,raw_data/1999/IC99ABCF_SAS.zip
1998,C9798_A,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: 1997-98",raw_data/1998/C9798_A.zip,raw_data/1998/C9798_A_Data_Stata.zip,raw_data/1998/C9798_A_STATA.zip,raw_data/1998/C9798_A_Dict.zip,raw_data/1998/C9798_A_SPS.zip,raw_data/1998/C9798_A_SAS.zip
1998,EF98_ACP,Fall Enrollment,"Major field of study, race/ethnicity, gender, attendance status, and level of student: Fall 1998",raw_data/1998/EF98_ACP.zip,raw_data/1998/EF98_ACP_Data_Stata.zip,raw_data/1998/EF98_ACP_STATA.zip,raw_data/1998/EF98_ACP_Dict.zip,raw_data/1998/EF98_ACP_SPS.zip,raw_data/1998/EF98_ACP_SAS.zip
1998,GR1998_ATH_AID,Graduation Rates,Number of full-time undergraduate degree/certificate-seeking students receiving athletically-related student aid in 1997-98 (4-year and 2-year institutions),raw_data/1998/GR1998_ATH_AID.zip,raw_data/1998/GR1998_ATH_AID_Data_Stata.zip,raw_data/1998/GR1998_ATH_AID_STATA.zip,raw_data/1998/GR1998_ATH_AID_Dict.zip,raw_data/1998/GR1998_ATH_AID_SPS.zip,raw_data/1998/GR1998_ATH_AID_SAS.zip
1998,GR1998ATH,Graduation Rates,"Graduation rate data  by sport for full-time, first-time degree/certificate-seeking students receiving athletically-related student aid for cohort year 1992 (4-year) and cohort year 1995 (2-year)  institutions",raw_data/1998/GR1998ATH.zip,raw_data/1998/GR1998ATH_Data_Stata.zip,raw_data/1998/GR1998ATH_STATA.zip,raw_data/1998/GR1998ATH_Dict.zip,raw_data/1998/GR1998ATH_SPS.zip,raw_data/1998/GR1998ATH_SAS.zip
1998,GR1998,Graduation Rates,Graduation rate data  for cohort year 1992  (4-year) and cohort year 1995 (2-year and less-than-2-year) institutions,raw_data/1998/GR1998.zip,raw_data/1998/GR1998_Data_Stata.zip,raw_data/1998/GR1998_STATA.zip,raw_data/1998/GR1998_Dict.zip,raw_data/1998/GR1998_SPS.zip,raw_data/1998/GR1998_SAS.zip
1998,IC98hdac,Institutional Characteristics,"Directory information, response status and derived variables",raw_data/1998/IC98hdac.zip,raw_data/1998/IC98hdac_Data_Stata.zip,raw_data/1998/IC98hdac_STATA.zip,raw_data/1998/IC98hdac_Dict.zip,raw_data/1998/IC98hdac_SPS.zip,raw_data/1998/IC98hdac_SAS.zip
1998,IC98_AB,Institutional Characteristics,"Educational offerings, organization and accreditation",raw_data/1998/IC98_AB.zip,raw_data/1998/IC98_AB_Data_Stata.zip,raw_data/1998/IC98_AB_STATA.zip,raw_data/1998/IC98_AB_Dict.zip,raw_data/1998/IC98_AB_SPS.zip,raw_data/1998/IC98_AB_SAS.zip
1998,IC98_C,Institutional Characteristics,Admissions and services,raw_data/1998/IC98_C.zip,raw_data/1998/IC98_C_Data_Stata.zip,raw_data/1998/IC98_C_STATA.zip,raw_data/1998/IC98_C_Dict.zip,raw_data/1998/IC98_C_SPS.zip,raw_data/1998/IC98_C_SAS.zip
1998,IC98_D,Institutional Characteristics,Student charges,raw_data/1998/IC98_D.zip,raw_data/1998/IC98_D_Data_Stata.zip,raw_data/1998/IC98_D_STATA.zip,raw_data/1998/IC98_D_Dict.zip,raw_data/1998/IC98_D_SPS.zip,raw_data/1998/IC98_D_SAS.zip
1998,IC98_F,Institutional Characteristics,"Financial aid, athletic associations, and other information",raw_data/1998/IC98_F.zip,raw_data/1998/IC98_F_Data_Stata.zip,raw_data/1998/IC98_F_STATA.zip,raw_data/1998/IC98_F_Dict.zip,raw_data/1998/IC98_F_SPS.zip,raw_data/1998/IC98_F_SAS.zip
1998,IC98_E,12-Month Enrollment,12-month enrollment and instructional activity: 1997-98,raw_data/1998/IC98_E.zip,raw_data/1998/IC98_E_Data_Stata.zip,raw_data/1998/IC98_E_STATA.zip,raw_data/1998/IC98_E_Dict.zip,raw_data/1998/IC98_E_SPS.zip,raw_data/1998/IC98_E_SAS.zip
1998,EF98_hd,Fall Enrollment,Response status,raw_data/1998/EF98_hd.zip,raw_data/1998/EF98_hd_Data_Stata.zip,raw_data/1998/EF98_hd_STATA.zip,raw_data/1998/EF98_hd_Dict.zip,raw_data/1998/EF98_hd_SPS.zip,raw_data/1998/EF98_hd_SAS.zip
1998,EF98_ANR,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 1998",raw_data/1998/EF98_ANR.zip,raw_data/1998/EF98_ANR_Data_Stata.zip,raw_data/1998/EF98_ANR_STATA.zip,raw_data/1998/EF98_ANR_Dict.zip,raw_data/1998/EF98_ANR_SPS.zip,raw_data/1998/EF98_ANR_SAS.zip
1998,EF98_ARK,Fall Enrollment,"(Raked Analysis File) Race/ethnicity, gender, attendance status and level of student: Fall 1998",raw_data/1998/EF98_ARK.zip,raw_data/1998/EF98_ARK_Data_Stata.zip,raw_data/1998/EF98_ARK_STATA.zip,raw_data/1998/EF98_ARK_Dict.zip,raw_data/1998/EF98_ARK_SPS.zip,raw_data/1998/EF98_ARK_SAS.zip
1998,GR1998_L2,Graduation Rates,Graduation rate data for cohort year 1995 (less-than-2-year institutions),raw_data/1998/GR1998_L2.zip,raw_data/1998/GR1998_L2_Data_Stata.zip,raw_data/1998/GR1998_L2_STATA.zip,raw_data/1998/GR1998_L2_Dict.zip,raw_data/1998/GR1998_L2_SPS.zip,raw_data/1998/GR1998_L2_SAS.zip
1998,EF98_C,Fall Enrollment,Residence and migration of first-time freshman: Fall 1998,raw_data/1998/EF98_C.zip,raw_data/1998/EF98_C_Data_Stata.zip,raw_data/1998/EF98_C_STATA.zip,raw_data/1998/EF98_C_Dict.zip,raw_data/1998/EF98_C_SPS.zip,raw_data/1998/EF98_C_SAS.zip
1998,SAL98_B,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,raw_data/1998/SAL98_B.zip,raw_data/1998/SAL98_B_Data_Stata.zip,raw_data/1998/SAL98_B_STATA.zip,raw_data/1998/SAL98_B_Dict.zip,raw_data/1998/SAL98_B_SPS.zip,raw_data/1998/SAL98_B_SAS.zip
1998,EF98_D,Fall Enrollment,Clarifying questions,raw_data/1998/EF98_D.zip,raw_data/1998/EF98_D_Data_Stata.zip,raw_data/1998/EF98_D_STATA.zip,raw_data/1998/EF98_D_Dict.zip,raw_data/1998/EF98_D_SPS.zip,raw_data/1998/EF98_D_SAS.zip
1998,F9798_CN,Finance,Consolidated (CN) form - less-than-2-year institutions : Fiscal year 1998,raw_data/1998/F9798_CN.zip,raw_data/1998/F9798_CN_Data_Stata.zip,raw_data/1998/F9798_CN_STATA.zip,raw_data/1998/F9798_CN_Dict.zip,raw_data/1998/F9798_CN_SPS.zip,raw_data/1998/F9798_CN_SAS.zip
1998,F9798_F3,Finance,"Private for-profit 4-year and 2-year (Revenues, expenditures, net assets and statement of financial position) : Fiscal year 1998",raw_data/1998/F9798_F3.zip,raw_data/1998/F9798_F3_Data_Stata.zip,raw_data/1998/F9798_F3_STATA.zip,raw_data/1998/F9798_F3_Dict.zip,raw_data/1998/F9798_F3_SPS.zip,raw_data/1998/F9798_F3_SAS.zip
1998,F9798_C5,Finance,Public 4-year and 2-year - Clarifying Question 5 on subentities: Fiscal year 1998,raw_data/1998/F9798_C5.zip,raw_data/1998/F9798_C5_Data_Stata.zip,raw_data/1998/F9798_C5_STATA.zip,raw_data/1998/F9798_C5_Dict.zip,raw_data/1998/F9798_C5_SPS.zip,raw_data/1998/F9798_C5_SAS.zip
1998,F9798_F1,Finance,"Public 4-year and 2-year (Revenues, expenditures, financial aid, assets, endowments) : Fiscal year 1998",raw_data/1998/F9798_F1.zip,raw_data/1998/F9798_F1_Data_Stata.zip,raw_data/1998/F9798_F1_STATA.zip,raw_data/1998/F9798_F1_Dict.zip,raw_data/1998/F9798_F1_SPS.zip,raw_data/1998/F9798_F1_SAS.zip
1998,F9798_F2,Finance,"Private not-for-profit 4-year and 2-year (Revenues, expenditures, net assets and statement of financial position) : Fiscal year 1998",raw_data/1998/F9798_F2.zip,raw_data/1998/F9798_F2_Data_Stata.zip,raw_data/1998/F9798_F2_STATA.zip,raw_data/1998/F9798_F2_Dict.zip,raw_data/1998/F9798_F2_SPS.zip,raw_data/1998/F9798_F2_SAS.zip
1998,SAL98_A,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,raw_data/1998/SAL98_A.zip,raw_data/1998/SAL98_A_Data_Stata.zip,raw_data/1998/SAL98_A_STATA.zip,raw_data/1998/SAL98_A_Dict.zip,raw_data/1998/SAL98_A_SPS.zip,raw_data/1998/SAL98_A_SAS.zip
1998,C9798_B,Completions,Double majors and awards conferred at branch campuses in foreign countries: 1997-98,raw_data/1998/C9798_B.zip,raw_data/1998/C9798_B_Data_Stata.zip,raw_data/1998/C9798_B_STATA.zip,raw_data/1998/C9798_B_Dict.zip,raw_data/1998/C9798_B_SPS.zip,raw_data/1998/C9798_B_SAS.zip
1998,C9798_A2DIG,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level, race/ethnicity, and gender: 1997-98",raw_data/1998/C9798_A2DIG.zip,raw_data/1998/C9798_A2DIG_Data_Stata.zip,raw_data/1998/C9798_A2DIG_STATA.zip,raw_data/1998/C9798_A2DIG_Dict.zip,raw_data/1998/C9798_A2DIG_SPS.zip,raw_data/1998/C9798_A2DIG_SAS.zip
1998,C9798_HD,Completions,Response status,raw_data/1998/C9798_HD.zip,raw_data/1998/C9798_HD_Data_Stata.zip,raw_data/1998/C9798_HD_STATA.zip,raw_data/1998/C9798_HD_Dict.zip,raw_data/1998/C9798_HD_SPS.zip,raw_data/1998/C9798_HD_SAS.zip
1998,SAL98_HD,Instructional Staff/Salaries,Response status,raw_data/1998/SAL98_HD.zip,raw_data/1998/SAL98_HD_Data_Stata.zip,raw_data/1998/SAL98_HD_STATA.zip,raw_data/1998/SAL98_HD_Dict.zip,raw_data/1998/SAL98_HD_SPS.zip,raw_data/1998/SAL98_HD_SAS.zip
1997,EF97_B,Fall Enrollment,"Age category, gender, attendance status, and level of student: Fall 1997",raw_data/1997/EF97_B.zip,raw_data/1997/EF97_B_Data_Stata.zip,raw_data/1997/EF97_B_STATA.zip,raw_data/1997/EF97_B_Dict.zip,raw_data/1997/EF97_B_SPS.zip,raw_data/1997/EF97_B_SAS.zip
1997,C9697_A2DIG,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level, race/ethnicity, and gender: 1996-97",raw_data/1997/C9697_A2DIG.zip,raw_data/1997/C9697_A2DIG_Data_Stata.zip,raw_data/1997/C9697_A2DIG_STATA.zip,raw_data/1997/C9697_A2DIG_Dict.zip,raw_data/1997/C9697_A2DIG_SPS.zip,raw_data/1997/C9697_A2DIG_SAS.zip
1997,C9697_A,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level, race/ethnicity, and gender: 1996-97",raw_data/1997/C9697_A.zip,raw_data/1997/C9697_A_Data_Stata.zip,raw_data/1997/C9697_A_STATA.zip,raw_data/1997/C9697_A_Dict.zip,raw_data/1997/C9697_A_SPS.zip,raw_data/1997/C9697_A_SAS.zip
1997,C9697_HDR,Completions,Response status,raw_data/1997/C9697_HDR.zip,raw_data/1997/C9697_HDR_Data_Stata.zip,raw_data/1997/C9697_HDR_STATA.zip,raw_data/1997/C9697_HDR_Dict.zip,raw_data/1997/C9697_HDR_SPS.zip,raw_data/1997/C9697_HDR_SAS.zip
1997,EF97_D,Fall Enrollment,Clarifying questions,raw_data/1997/EF97_D.zip,raw_data/1997/EF97_D_Data_Stata.zip,raw_data/1997/EF97_D_STATA.zip,raw_data/1997/EF97_D_Dict.zip,raw_data/1997/EF97_D_SPS.zip,raw_data/1997/EF97_D_SAS.zip
1997,EF97_ANR,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student: Fall 1997",raw_data/1997/EF97_ANR.zip,raw_data/1997/EF97_ANR_Data_Stata.zip,raw_data/1997/EF97_ANR_STATA.zip,raw_data/1997/EF97_ANR_Dict.zip,raw_data/1997/EF97_ANR_SPS.zip,raw_data/1997/EF97_ANR_SAS.zip
1997,EF97_ARK,Fall Enrollment,"(Raked Analysis File) - Race/ethnicity, gender, attendance status, and level of student: Fall 1997",raw_data/1997/EF97_ARK.zip,raw_data/1997/EF97_ARK_Data_Stata.zip,raw_data/1997/EF97_ARK_STATA.zip,raw_data/1997/EF97_ARK_Dict.zip,raw_data/1997/EF97_ARK_SPS.zip,raw_data/1997/EF97_ARK_SAS.zip
1997,EF97_HDR,Fall Enrollment,Response status,raw_data/1997/EF97_HDR.zip,raw_data/1997/EF97_HDR_Data_Stata.zip,raw_data/1997/EF97_HDR_STATA.zip,raw_data/1997/EF97_HDR_Dict.zip,raw_data/1997/EF97_HDR_SPS.zip,raw_data/1997/EF97_HDR_SAS.zip
1997,SAL97_HDR,Instructional Staff/Salaries,Response status,raw_data/1997/SAL97_HDR.zip,raw_data/1997/SAL97_HDR_Data_Stata.zip,raw_data/1997/SAL97_HDR_STATA.zip,raw_data/1997/SAL97_HDR_Dict.zip,raw_data/1997/SAL97_HDR_SPS.zip,raw_data/1997/SAL97_HDR_SAS.zip
1997,ic9798_E,12-Month Enrollment,12-month enrollment: 1996-97,raw_data/1997/ic9798_E.zip,raw_data/1997/ic9798_E_Data_Stata.zip,raw_data/1997/ic9798_E_STATA.zip,raw_data/1997/ic9798_E_Dict.zip,raw_data/1997/ic9798_E_SPS.zip,raw_data/1997/ic9798_E_SAS.zip
1997,ic9798_F,Institutional Characteristics,"Financial aid, athletic associations and other information",raw_data/1997/ic9798_F.zip,raw_data/1997/ic9798_F_Data_Stata.zip,raw_data/1997/ic9798_F_STATA.zip,raw_data/1997/ic9798_F_Dict.zip,raw_data/1997/ic9798_F_SPS.zip,raw_data/1997/ic9798_F_SAS.zip
1997,ic9798_D,Institutional Characteristics,Student charges,raw_data/1997/ic9798_D.zip,raw_data/1997/ic9798_D_Data_Stata.zip,raw_data/1997/ic9798_D_STATA.zip,raw_data/1997/ic9798_D_Dict.zip,raw_data/1997/ic9798_D_SPS.zip,raw_data/1997/ic9798_D_SAS.zip
1997,C9697_B,Completions,Double majors and awards conferred at branch campuses in foreign countries: 1996-97,raw_data/1997/C9697_B.zip,raw_data/1997/C9697_B_Data_Stata.zip,raw_data/1997/C9697_B_STATA.zip,raw_data/1997/C9697_B_Dict.zip,raw_data/1997/C9697_B_SPS.zip,raw_data/1997/C9697_B_SAS.zip
1997,S97_CN,Fall Staff,Full- and part-time staff  by  gender and primary occupational activity (Less-than-2-year institutions),raw_data/1997/S97_CN.zip,raw_data/1997/S97_CN_Data_Stata.zip,raw_data/1997/S97_CN_STATA.zip,raw_data/1997/S97_CN_Dict.zip,raw_data/1997/S97_CN_SPS.zip,raw_data/1997/S97_CN_SAS.zip
1997,SAL97_A,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,raw_data/1997/SAL97_A.zip,raw_data/1997/SAL97_A_Data_Stata.zip,raw_data/1997/SAL97_A_STATA.zip,raw_data/1997/SAL97_A_Dict.zip,raw_data/1997/SAL97_A_SPS.zip,raw_data/1997/SAL97_A_SAS.zip
1997,SAL97_B,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,raw_data/1997/SAL97_B.zip,raw_data/1997/SAL97_B_Data_Stata.zip,raw_data/1997/SAL97_B_STATA.zip,raw_data/1997/SAL97_B_Dict.zip,raw_data/1997/SAL97_B_SPS.zip,raw_data/1997/SAL97_B_SAS.zip
1997,S97_IC,Fall Staff,Response status,raw_data/1997/S97_IC.zip,raw_data/1997/S97_IC_Data_Stata.zip,raw_data/1997/S97_IC_STATA.zip,raw_data/1997/S97_IC_Dict.zip,raw_data/1997/S97_IC_SPS.zip,raw_data/1997/S97_IC_SAS.zip
1997,S97_S,Fall Staff,"Full- and part-time staff  by  race/ethnicity, gender, and  primary occupational activity (4-year and 2-year instiutions)",raw_data/1997/S97_S.zip,raw_data/1997/S97_S_Data_Stata.zip,raw_data/1997/S97_S_STATA.zip,raw_data/1997/S97_S_Dict.zip,raw_data/1997/S97_S_SPS.zip,raw_data/1997/S97_S_SAS.zip
1997,S97_E,Fall Staff,Contracted or donated services by primary occupational activity,raw_data/1997/S97_E.zip,raw_data/1997/S97_E_Data_Stata.zip,raw_data/1997/S97_E_STATA.zip,raw_data/1997/S97_E_Dict.zip,raw_data/1997/S97_E_SPS.zip,raw_data/1997/S97_E_SAS.zip
1997,F9697_F1,Finance,"Public 4-year and 2-year (Revenues, expenditures, financial aid, assets, endowments) : Fiscal year 1997",raw_data/1997/F9697_F1.zip,raw_data/1997/F9697_F1_Data_Stata.zip,raw_data/1997/F9697_F1_STATA.zip,raw_data/1997/F9697_F1_Dict.zip,raw_data/1997/F9697_F1_SPS.zip,raw_data/1997/F9697_F1_SAS.zip
1997,F9697_F2,Finance,"Private not-for-profit 4-year and 2-year (Revenues, expenditures, net assets, statement of financial position) : Fiscal year 1997",raw_data/1997/F9697_F2.zip,raw_data/1997/F9697_F2_Data_Stata.zip,raw_data/1997/F9697_F2_STATA.zip,raw_data/1997/F9697_F2_Dict.zip,raw_data/1997/F9697_F2_SPS.zip,raw_data/1997/F9697_F2_SAS.zip
