varnumber,varname,codevalue,valuelabel,frequency,percent,file,year
33340,CIPCODE,52.0101,"Business/Commerce, General",959,0.4,C2019DEP,2019
33340,CIPCODE,52.0201,"Business Administration and Management, General",2530,1.05,C2019DEP,2019
33340,CIPCODE,52.0202,"Purchasing, Procurement/Acquisitions and Contracts Management",57,0.02,C2019DEP,2019
33340,CIPCODE,52.0203,"Logistics, Materials, and Supply Chain Management",366,0.15,C2019DEP,2019
33340,CIPCODE,52.0204,Office Management and Supervision,317,0.13,C2019DEP,2019
33340,CIPCODE,52.0205,Operations Management and Supervision,243,0.1,C2019DEP,2019
33340,CIPCODE,52.0206,Non-Profit/Public/Organizational Management,241,0.1,C2019DEP,2019
33340,CIPCODE,52.0207,Customer Service Management,44,0.02,C2019DEP,2019
33340,CIPCODE,52.0208,E-Commerce/Electronic Commerce,105,0.04,C2019DEP,2019
33340,CIPCODE,52.0209,Transportation/Mobility Management,58,0.02,C2019DEP,2019
33340,CIPCODE,52.0210,Research and Development Management,24,0.01,C2019DEP,2019
33340,CIPCODE,52.0211,Project Management,160,0.07000000000000002,C2019DEP,2019
33340,CIPCODE,52.0212,Retail Management,105,0.04,C2019DEP,2019
33340,CIPCODE,52.0213,Organizational Leadership,449,0.19,C2019DEP,2019
33340,CIPCODE,52.0299,"Business Administration, Management and Operations, Other",434,0.18,C2019DEP,2019
33340,CIPCODE,52.0301,Accounting,1588,0.66,C2019DEP,2019
33340,CIPCODE,52.0302,Accounting Technology/Technician and Bookkeeping,794,0.33,C2019DEP,2019
33340,CIPCODE,52.0303,Auditing,21,0.01,C2019DEP,2019
33340,CIPCODE,52.0304,Accounting and Finance,134,0.06,C2019DEP,2019
33340,CIPCODE,52.0305,Accounting and Business/Management,157,0.07000000000000002,C2019DEP,2019
33340,CIPCODE,52.0399,"Accounting and Related Services, Other",92,0.04,C2019DEP,2019
33340,CIPCODE,52.0401,"Administrative Assistant and Secretarial Science, General",767,0.32,C2019DEP,2019
33340,CIPCODE,52.0402,Executive Assistant/Executive Secretary,155,0.06,C2019DEP,2019
33340,CIPCODE,52.0406,Receptionist,36,0.01,C2019DEP,2019
33340,CIPCODE,52.0407,Business/Office Automation/Technology/Data Entry,208,0.09,C2019DEP,2019
33340,CIPCODE,52.0408,General Office Occupations and Clerical Services,224,0.09,C2019DEP,2019
33340,CIPCODE,52.0409,"Parts, Warehousing, and Inventory Management Operations",16,0.01,C2019DEP,2019
33340,CIPCODE,52.0410,"Traffic, Customs, and Transportation Clerk/Technician",5,0,C2019DEP,2019
33340,CIPCODE,52.0411,Customer Service Support/Call Center/Teleservice Operation,52,0.02,C2019DEP,2019
33340,CIPCODE,52.0499,"Business Operations Support and Secretarial Services, Other",57,0.02,C2019DEP,2019
33340,CIPCODE,52.0501,Business/Corporate Communications,72,0.03,C2019DEP,2019
33340,CIPCODE,52.0601,Business/Managerial Economics,267,0.11,C2019DEP,2019
33340,CIPCODE,52.0701,Entrepreneurship/Entrepreneurial Studies,618,0.26,C2019DEP,2019
33340,CIPCODE,52.0702,Franchising and Franchise Operations,3,0,C2019DEP,2019
33340,CIPCODE,52.0703,Small Business Administration/Management,233,0.1,C2019DEP,2019
33340,CIPCODE,52.0799,"Entrepreneurial and Small Business Operations, Other",57,0.02,C2019DEP,2019
33340,CIPCODE,52.0801,"Finance, General",796,0.33,C2019DEP,2019
33340,CIPCODE,52.0803,Banking and Financial Support Services,142,0.06,C2019DEP,2019
33340,CIPCODE,52.0804,Financial Planning and Services,92,0.04,C2019DEP,2019
33340,CIPCODE,52.0806,International Finance,12,0,C2019DEP,2019
33340,CIPCODE,52.0807,Investments and Securities,24,0.01,C2019DEP,2019
33340,CIPCODE,52.0808,Public Finance,4,0,C2019DEP,2019
33340,CIPCODE,52.0809,Credit Management,4,0,C2019DEP,2019
33340,CIPCODE,52.0899,"Finance and Financial Management Services, Other",58,0.02,C2019DEP,2019
33340,CIPCODE,52.0901,"Hospitality Administration/Management, General",441,0.18,C2019DEP,2019
33340,CIPCODE,52.0903,Tourism and Travel Services Management,93,0.04,C2019DEP,2019
33340,CIPCODE,52.0904,Hotel/Motel Administration/Management,165,0.07000000000000002,C2019DEP,2019
33340,CIPCODE,52.0905,Restaurant/Food Services Management,84,0.03,C2019DEP,2019
33340,CIPCODE,52.0906,Resort Management,29,0.01,C2019DEP,2019
33340,CIPCODE,52.0907,Meeting and Event Planning,64,0.03,C2019DEP,2019
33340,CIPCODE,52.0908,Casino Management,17,0.01,C2019DEP,2019
33340,CIPCODE,52.0909,"Hotel, Motel, and Restaurant Management",39,0.02,C2019DEP,2019
33340,CIPCODE,52.0999,"Hospitality Administration/Management, Other",50,0.02,C2019DEP,2019
33340,CIPCODE,52.1001,"Human Resources Management/Personnel Administration, General",613,0.25,C2019DEP,2019
33340,CIPCODE,52.1002,Labor and Industrial Relations,48,0.02,C2019DEP,2019
33340,CIPCODE,52.1003,Organizational Behavior Studies,161,0.07000000000000002,C2019DEP,2019
33340,CIPCODE,52.1004,Labor Studies,20,0.01,C2019DEP,2019
33340,CIPCODE,52.1005,Human Resources Development,78,0.03,C2019DEP,2019
33340,CIPCODE,52.1099,"Human Resources Management and Services, Other",59,0.02,C2019DEP,2019
33340,CIPCODE,52.1101,International Business/Trade/Commerce,608,0.25,C2019DEP,2019
33340,CIPCODE,52.1201,"Management Information Systems, General",562,0.23000000000000004,C2019DEP,2019
33340,CIPCODE,52.1206,Information Resources Management,64,0.03,C2019DEP,2019
33340,CIPCODE,52.1207,Knowledge Management,28,0.01,C2019DEP,2019
33340,CIPCODE,52.1299,"Management Information Systems and Services, Other",68,0.03,C2019DEP,2019
33340,CIPCODE,52.1301,Management Science,268,0.11,C2019DEP,2019
33340,CIPCODE,52.1302,Business Statistics,87,0.04,C2019DEP,2019
33340,CIPCODE,52.1304,Actuarial Science,124,0.05,C2019DEP,2019
33340,CIPCODE,52.1399,"Management Sciences and Quantitative Methods, Other",131,0.05,C2019DEP,2019
33340,CIPCODE,52.1401,"Marketing/Marketing Management, General",1070,0.45,C2019DEP,2019
33340,CIPCODE,52.1402,Marketing Research,36,0.01,C2019DEP,2019
33340,CIPCODE,52.1403,International Marketing,22,0.01,C2019DEP,2019
33340,CIPCODE,52.1499,"Marketing, Other",120,0.05,C2019DEP,2019
33340,CIPCODE,52.1501,Real Estate,228,0.09,C2019DEP,2019
33340,CIPCODE,52.1601,Taxation,113,0.05,C2019DEP,2019
33340,CIPCODE,52.1701,Insurance,94,0.04,C2019DEP,2019
33340,CIPCODE,52.1801,"Sales, Distribution, and Marketing Operations, General",187,0.08,C2019DEP,2019
33340,CIPCODE,52.1802,Merchandising and Buying Operations,6,0,C2019DEP,2019
33340,CIPCODE,52.1803,Retailing and Retail Operations,95,0.04,C2019DEP,2019
33340,CIPCODE,52.1804,Selling Skills and Sales Operations,99,0.04,C2019DEP,2019
33340,CIPCODE,52.1899,"General Merchandising, Sales, and Related Marketing Operations, Other",40,0.02,C2019DEP,2019
33340,CIPCODE,52.1901,Auctioneering,1,0,C2019DEP,2019
33340,CIPCODE,52.1902,Fashion Merchandising,121,0.05,C2019DEP,2019
33340,CIPCODE,52.1903,Fashion Modeling,1,0,C2019DEP,2019
33340,CIPCODE,52.1904,Apparel and Accessories Marketing Operations,14,0.01,C2019DEP,2019
33340,CIPCODE,52.1905,Tourism and Travel Services Marketing Operations,35,0.01,C2019DEP,2019
33340,CIPCODE,52.1906,Tourism Promotion Operations,13,0.01,C2019DEP,2019
33340,CIPCODE,52.1907,Vehicle and Vehicle Parts and Accessories Marketing Operations,10,0,C2019DEP,2019
33340,CIPCODE,52.1908,Business and Personal/Financial Services Marketing Operations,8,0,C2019DEP,2019
33340,CIPCODE,52.1909,Special Products Marketing Operations,14,0.01,C2019DEP,2019
33340,CIPCODE,52.1910,Hospitality and Recreation Marketing Operations,14,0.01,C2019DEP,2019
33340,CIPCODE,52.1999,"Specialized Merchandising, Sales, and Marketing Operations, Other",15,0.01,C2019DEP,2019
33340,CIPCODE,52.2001,Construction Management,153,0.06,C2019DEP,2019
33340,CIPCODE,52.2101,Telecommunications Management,14,0.01,C2019DEP,2019
33340,CIPCODE,52.9999,"Business, Management, Marketing, and Related Support Services, Other",228,0.09,C2019DEP,2019
33340,CIPCODE,54,History,1514,0.63,C2019DEP,2019
33340,CIPCODE,54.0101,"History, General",1495,0.62,C2019DEP,2019
33340,CIPCODE,54.0102,American History (United States),33,0.01,C2019DEP,2019
33340,CIPCODE,54.0103,European History,15,0.01,C2019DEP,2019
33340,CIPCODE,54.0104,History and Philosophy of Science and Technology,27,0.01,C2019DEP,2019
33340,CIPCODE,54.0105,Public/Applied History,54,0.02,C2019DEP,2019
33340,CIPCODE,54.0106,Asian History,3,0,C2019DEP,2019
33340,CIPCODE,54.0108,Military History,9,0,C2019DEP,2019
33340,CIPCODE,54.0199,"History, Other",85,0.04,C2019DEP,2019
90101,EAPCAT,10000,All staff,6203,2.07,EAP2019,2019
90101,EAPCAT,10010,"All staff, With faculty status",3584,1.2,EAP2019,2019
90101,EAPCAT,10020,"All staff, Tenured",2096,0.7,EAP2019,2019
90101,EAPCAT,10030,"All staff, On Tenure Track",1987,0.66,EAP2019,2019
90101,EAPCAT,10040,"All staff, Not on Tenure Track/No Tenure system",3529,1.18,EAP2019,2019
90101,EAPCAT,10042,"All staff, Annual contract",2517,0.84,EAP2019,2019
90101,EAPCAT,10043,"All staff, Less-than-annual contract",2249,0.75,EAP2019,2019
90101,EAPCAT,10041,"All staff, Multi-year and indefinite contract",1897,0.63,EAP2019,2019
90101,EAPCAT,10044,"All staff, multi-year contract",1087,0.36,EAP2019,2019
90101,EAPCAT,10045,"All staff, indefinite contract",1108,0.37,EAP2019,2019
90101,EAPCAT,10050,"All staff, Without faculty status",3628,1.21,EAP2019,2019
90101,EAPCAT,10060,"All staff, faculty/tenure status not applicable nondegree-granting institutions",6184,2.06,EAP2019,2019
90101,EAPCAT,20000,"Instructional, research and public service",6131,2.05,EAP2019,2019
90101,EAPCAT,20010,"Instructional, research and public service, With faculty status",3571,1.19,EAP2019,2019
90101,EAPCAT,20020,"Instructional, research and public service, Tenured",2086,0.7,EAP2019,2019
90101,EAPCAT,20030,"Instructional, research and public service, On Tenure Track",1985,0.66,EAP2019,2019
90101,EAPCAT,20040,"Instructional, research and public service, Not on Tenure Track/No Tenure system",3509,1.17,EAP2019,2019
90101,EAPCAT,20042,"Instructional, research and public service, Annual contract",2478,0.83,EAP2019,2019
90101,EAPCAT,20043,"Instructional, research and public service, Less-than-annual contract",2234,0.75,EAP2019,2019
90101,EAPCAT,20041,"Instructional, research and public service, Multi-year and indefinite contract",1720,0.57,EAP2019,2019
90101,EAPCAT,20044,"Instructional, research and public service, Multi-year  contract",1014,0.34,EAP2019,2019
90101,EAPCAT,20045,"Instructional, research and public service, Indefinite contract",887,0.3,EAP2019,2019
90101,EAPCAT,20050,"Instructional, research and public service, Without faculty status",1468,0.49,EAP2019,2019
90101,EAPCAT,20060,"Instructional, research and public service, Faculty/tenure status not applicable, nondegree-granting institutions",2453,0.82,EAP2019,2019
90101,EAPCAT,21000,"Instructional staff, total",6120,2.04,EAP2019,2019
90101,EAPCAT,21010,"Instructional staff, With faculty status",3567,1.19,EAP2019,2019
90101,EAPCAT,21020,"Instructional staff, Tenured",2085,0.7,EAP2019,2019
90101,EAPCAT,21030,"Instructional staff, On Tenure Track",1984,0.66,EAP2019,2019
90101,EAPCAT,21040,"Instructional staff, Not on Tenure Track/No Tenure system",3504,1.17,EAP2019,2019
90101,EAPCAT,21042,"Instructional staff, Annual contract",2471,0.82,EAP2019,2019
90101,EAPCAT,21043,"Instructional staff, Less-than-annual contract",2232,0.75,EAP2019,2019
90101,EAPCAT,21041,"Instructional staff, Multi-year and indefinite contract",1714,0.57,EAP2019,2019
90101,EAPCAT,21044,"Instructional staff, Multi-year contract",1011,0.34,EAP2019,2019
90101,EAPCAT,21045,"Instructional staff, Indefinite contract",874,0.29,EAP2019,2019
90101,EAPCAT,21050,"Instructional staff, Without faculty status",1145,0.38,EAP2019,2019
90101,EAPCAT,21060,"Instructional staff, Faculty/tenure status not applicable, nondegree-granting institutions",2452,0.82,EAP2019,2019
90101,EAPCAT,21100,"Instructional staff, primarily instruction",5972,1.99,EAP2019,2019
90101,EAPCAT,21110,"Instructional staff, primarily instruction, With faculty status",3410,1.14,EAP2019,2019
90101,EAPCAT,21120,"Instructional staff, primarily instruction, Tenured",1807,0.6,EAP2019,2019
90101,EAPCAT,21130,"Instructional staff, primarily instruction, On Tenure Track",1697,0.57,EAP2019,2019
90101,EAPCAT,21140,"Instructional staff, primarily instruction, Not on Tenure Track/No Tenure system",3340,1.11,EAP2019,2019
90101,EAPCAT,21142,"Instructional staff, primarily instruction, Annual contract",2329,0.78,EAP2019,2019
90101,EAPCAT,21143,"Instructional staff, primarily instruction, Less-than-annual contract",2109,0.7,EAP2019,2019
90101,EAPCAT,21141,"Instructional staff, primarily instruction, Multi-year and indefinite contract",1590,0.53,EAP2019,2019
90101,EAPCAT,21144,"Instructional staff, primarily instruction, Multi-year contract",925,0.31,EAP2019,2019
90101,EAPCAT,21145,"Instructional staff, primarily instruction, Indefinite contract",811,0.27,EAP2019,2019
90101,EAPCAT,21150,"Instructional staff, primarily instruction, Without faculty status",1004,0.34,EAP2019,2019
90101,EAPCAT,21160,"Instructional staff, primarily instruction, Faculty/tenure status not applicable, nondegree-granting institutions",2452,0.82,EAP2019,2019
90101,EAPCAT,21200,"Instructional staff, primarily instruction, exclusively credit",5808,1.94,EAP2019,2019
90101,EAPCAT,21210,"Instructional staff, primarily instruction, exclusively credit With faculty status",3259,1.09,EAP2019,2019
90101,EAPCAT,21220,"Instructional staff, primarily instruction, exclusively credit Tenured",1747,0.58,EAP2019,2019
90101,EAPCAT,21230,"Instructional staff, primarily instruction, exclusively credit On Tenure Track",1647,0.55,EAP2019,2019
90101,EAPCAT,21240,"Instructional staff, primarily instruction, exclusively credit Not on Tenure Track/No Tenure system",3189,1.06,EAP2019,2019
90101,EAPCAT,21242,"Instructional staff, primarily instruction, exclusively credit Annual contract",2219,0.74,EAP2019,2019
90101,EAPCAT,21243,"Instructional staff, primarily instruction, exclusively credit Less-than-annual contract",2032,0.68,EAP2019,2019
90101,EAPCAT,21241,"Instructional staff, primarily instruction, exclusively credit Multi-year and indefinite contract",1479,0.49,EAP2019,2019
90101,EAPCAT,21244,"Instructional staff, primarily instruction, exclusively credit Multi-year contract",876,0.29,EAP2019,2019
90101,EAPCAT,21245,"Instructional staff, primarily instruction, exclusively credit Indefinite contract",730,0.24,EAP2019,2019
90101,EAPCAT,21250,"Instructional staff, primarily instruction, exclusively credit Without faculty status",866,0.29,EAP2019,2019
90101,EAPCAT,21260,"Instructional staff, primarily instruction, exclusively credit, Faculty/tenure status not applicable, nondegree-granting institutions",2452,0.82,EAP2019,2019
90101,EAPCAT,21300,"Instructional staff, primarily instruction, exclusively not-for-credit",705,0.24,EAP2019,2019
90101,EAPCAT,21310,"Instructional staff, primarily instruction, exclusively not-for-credit With faculty status",560,0.19,EAP2019,2019
90101,EAPCAT,21320,"Instructional staff, primarily instruction, exclusively not-for-credit Tenured",88,0.03,EAP2019,2019
90101,EAPCAT,21330,"Instructional staff, primarily instruction, exclusively not-for-credit On Tenure Track",50,0.02,EAP2019,2019
90101,EAPCAT,21340,"Instructional staff, primarily instruction, exclusively not-for-credit Not on Tenure Track/No Tenure system",531,0.18,EAP2019,2019
90101,EAPCAT,21342,"Instructional staff, primarily instruction, exclusively not-for-credit Annual contract",230,0.08,EAP2019,2019
90101,EAPCAT,21343,"Instructional staff, primarily instruction, exclusively not-for-credit Less-than-annual contract",388,0.13,EAP2019,2019
90101,EAPCAT,21341,"Instructional staff, primarily instruction, exclusively not-for-credit Multi-year and indefinite contract",78,0.03,EAP2019,2019
90101,EAPCAT,21344,"Instructional staff, primarily instruction, exclusively not-for-credit Multi-year contract",32,0.01,EAP2019,2019
90101,EAPCAT,21345,"Instructional staff, primarily instruction, exclusively not-for-credit Indefinite contract",49,0.02,EAP2019,2019
90101,EAPCAT,21350,"Instructional staff, primarily instruction, exclusively not-for-credit Without faculty status",206,0.07,EAP2019,2019
90101,EAPCAT,21400,"Instructional staff, primarily instruction, combined credit/not-for-credit",765,0.26,EAP2019,2019
90101,EAPCAT,21410,"Instructional staff, primarily instruction, combined credit/not-for-credit With faculty status",705,0.24,EAP2019,2019
90101,EAPCAT,21420,"Instructional staff, primarily instruction, combined credit/not-for-credit Tenured",277,0.09,EAP2019,2019
90101,EAPCAT,21430,"Instructional staff, primarily instruction, combined credit/not-for-credit On Tenure Track",197,0.07,EAP2019,2019
90101,EAPCAT,21440,"Instructional staff, primarily instruction, combined credit/not-for-credit Not on Tenure Track/No Tenure system",656,0.22,EAP2019,2019
90101,EAPCAT,21442,"Instructional staff, primarily instruction, combined credit/not-for-credit Annual contract",383,0.13,EAP2019,2019
90101,EAPCAT,21443,"Instructional staff, primarily instruction, combined credit/not-for-credit Less-than-annual contract",416,0.14,EAP2019,2019
90101,EAPCAT,21441,"Instructional staff, primarily instruction, combined credit/not-for-credit Multi-year and indefinite contract",196,0.07,EAP2019,2019
90101,EAPCAT,21444,"Instructional staff, primarily instruction, combined credit/not-for-credit Multi-year contract",107,0.04,EAP2019,2019
90101,EAPCAT,21445,"Instructional staff, primarily instruction, combined credit/not-for-credit Indefinite contract",114,0.04,EAP2019,2019
90101,EAPCAT,21450,"Instructional staff, primarily instruction, combined credit/not-for-credit Without faculty status",155,0.05,EAP2019,2019
90101,EAPCAT,21500,Instructional staff - Instruction/research/public service,876,0.29,EAP2019,2019
90101,EAPCAT,21510,Instructional staff - Instruction/research/public service With faculty status,789,0.26,EAP2019,2019
90101,EAPCAT,21520,Instructional staff - Instruction/research/public service Tenured,544,0.18,EAP2019,2019
90101,EAPCAT,21530,Instructional staff - Instruction/research/public service On Tenure Track,489,0.16,EAP2019,2019
90101,EAPCAT,21540,Instructional staff - Instruction/research/public service Not on Tenure Track/No Tenure system,672,0.22,EAP2019,2019
90101,EAPCAT,21542,Instructional staff - Instruction/research/public service Annual contract,428,0.14,EAP2019,2019
90101,EAPCAT,21543,Instructional staff - Instruction/research/public service Less-than-annual contract,317,0.11,EAP2019,2019
90101,EAPCAT,21541,Instructional staff - Instruction/research/public service Multi-year and indefinite contract,279,0.09,EAP2019,2019
90101,EAPCAT,21544,Instructional staff - Instruction/research/public service Multi-year contract,190,0.06,EAP2019,2019
90101,EAPCAT,21545,Instructional staff - Instruction/research/public service Indefinite contract,116,0.04,EAP2019,2019
90101,EAPCAT,21550,Instructional staff - Instruction/research/public service Without faculty status,209,0.07,EAP2019,2019
90101,EAPCAT,22000,Research,642,0.21,EAP2019,2019
90101,EAPCAT,22010,Research With faculty status,331,0.11,EAP2019,2019
90101,EAPCAT,22020,Research Tenured,137,0.05,EAP2019,2019
90101,EAPCAT,22030,Research On Tenure Track,94,0.03,EAP2019,2019
90101,EAPCAT,22040,Research Not on Tenure Track/No Tenure system,304,0.1,EAP2019,2019
90101,EAPCAT,22042,Research Annual contract,235,0.08,EAP2019,2019
90101,EAPCAT,22043,Research Less-than-annual contract,93,0.03,EAP2019,2019
90101,EAPCAT,22041,Research Multi-year and indefinite contract,132,0.04,EAP2019,2019
90101,EAPCAT,22044,Research Multi-year contract,103,0.03,EAP2019,2019
90101,EAPCAT,22045,Research Indefinite contract,44,0.01,EAP2019,2019
90101,EAPCAT,22050,Research Without faculty status,447,0.15,EAP2019,2019
90101,EAPCAT,22060,Research Faculty/tenure status not applicable nondegree-granting institutions,11,0,EAP2019,2019
90101,EAPCAT,23000,Public service,407,0.14,EAP2019,2019
90101,EAPCAT,23010,Public service With faculty status,186,0.06,EAP2019,2019
90101,EAPCAT,23020,Public service Tenured,71,0.02,EAP2019,2019
90101,EAPCAT,23030,Public service On Tenure Track,53,0.02,EAP2019,2019
90101,EAPCAT,23040,Public service Not on Tenure Track/No Tenure system,166,0.06,EAP2019,2019
90101,EAPCAT,23042,Public service Annual contract,117,0.04,EAP2019,2019
90101,EAPCAT,23043,Public service Less-than-annual contract,62,0.02,EAP2019,2019
90101,EAPCAT,23041,Public service Multi-year and indefinite contract,59,0.02,EAP2019,2019
90101,EAPCAT,23044,Public service Multi-year contract,39,0.01,EAP2019,2019
90101,EAPCAT,23045,Public service Indefinite contract,29,0.01,EAP2019,2019
90101,EAPCAT,23050,Public service Without faculty status,265,0.09,EAP2019,2019
90101,EAPCAT,23060,Public service Faculty/tenure status not applicable nondegree-granting institutions,11,0,EAP2019,2019
90101,EAPCAT,25000,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education Services",4902,1.64,EAP2019,2019
90101,EAPCAT,25010,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education ServicesWith faculty status",1364,0.46,EAP2019,2019
90101,EAPCAT,25020,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education ServicesTenured",580,0.19,EAP2019,2019
90101,EAPCAT,25030,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education Services On Tenure Track",352,0.12,EAP2019,2019
90101,EAPCAT,25040,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services Not on Tenure Track/No Tenure system",1081,0.36,EAP2019,2019
90101,EAPCAT,25042,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Annual contract",592,0.2,EAP2019,2019
90101,EAPCAT,25043,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Less-than-annual contract",274,0.09,EAP2019,2019
90101,EAPCAT,25041,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Multi-year and indefinite contract",454,0.15,EAP2019,2019
90101,EAPCAT,25044,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Multi-year contract",173,0.06,EAP2019,2019
90101,EAPCAT,25045,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Indefinite contract",296,0.1,EAP2019,2019
90101,EAPCAT,25050,"Librarians, Curators, Archivists and other teaching Instructional support Without faculty status",3494,1.17,EAP2019,2019
90101,EAPCAT,25060,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Faculty/tenure status not applicable nondegree-gran",1298,0.43,EAP2019,2019
90101,EAPCAT,26000,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians",3450,1.15,EAP2019,2019
90101,EAPCAT,26010,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians With faculty status",1053,0.35,EAP2019,2019
90101,EAPCAT,26020,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Tenured",487,0.16,EAP2019,2019
90101,EAPCAT,26030,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians On Tenure Track",296,0.1,EAP2019,2019
90101,EAPCAT,26040,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Not on Tenure Track/No Tenure system",715,0.24,EAP2019,2019
90101,EAPCAT,26042,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Annual contract",391,0.13,EAP2019,2019
90101,EAPCAT,26043,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Less-than-annual contract",96,0.03,EAP2019,2019
90101,EAPCAT,26041,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Multi-year and indefinite contract",301,0.1,EAP2019,2019
90101,EAPCAT,26044,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Multi-year contract",121,0.04,EAP2019,2019
90101,EAPCAT,26045,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Indefinite contract",184,0.06,EAP2019,2019
90101,EAPCAT,26050,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Without faculty status",2951,0.99,EAP2019,2019
90101,EAPCAT,26060,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians not applicable, nondegree-granting institutions",282,0.09,EAP2019,2019
90101,EAPCAT,26100,"Archivists, Curators, and Museum Technicians",884,0.3,EAP2019,2019
90101,EAPCAT,26110,"Archivists, Curators, and Museum Technicians With faculty status",113,0.04,EAP2019,2019
90101,EAPCAT,26120,"Archivists, Curators, and Museum Technicians Tenured",33,0.01,EAP2019,2019
90101,EAPCAT,26130,"Archivists, Curators, and Museum Technicians On Tenure Track",14,0,EAP2019,2019
90101,EAPCAT,26140,"Archivists, Curators, and Museum Technicians Not on Tenure Track/No Tenure system",78,0.03,EAP2019,2019
90101,EAPCAT,26142,"Archivists, Curators, and Museum Technicians Annual contract",39,0.01,EAP2019,2019
90101,EAPCAT,26143,"Archivists, Curators, and Museum Technicians Less-than-annual contract",10,0,EAP2019,2019
90101,EAPCAT,26141,"Archivists, Curators, and Museum Technicians Multi-year and indefinite contract",31,0.01,EAP2019,2019
90101,EAPCAT,26144,"Archivists, Curators, and Museum Technicians Multi-year contract",9,0,EAP2019,2019
90101,EAPCAT,26145,"Archivists, Curators, and Museum Technicians Indefinite contract",22,0.01,EAP2019,2019
90101,EAPCAT,26150,"Archivists, Curators, and Museum Technicians Without faculty status",829,0.28,EAP2019,2019
90101,EAPCAT,26200,Librarians,2871,0.96,EAP2019,2019
90101,EAPCAT,26210,Librarians With faculty status,1001,0.33,EAP2019,2019
90101,EAPCAT,26220,Librarians Tenured,473,0.16,EAP2019,2019
90101,EAPCAT,26230,Librarians On Tenure Track,289,0.1,EAP2019,2019
90101,EAPCAT,26240,Librarians Not on Tenure Track/No Tenure system,652,0.22,EAP2019,2019
90101,EAPCAT,26242,Librarians Annual contract,354,0.12,EAP2019,2019
90101,EAPCAT,26243,Librarians Less-than-annual contract,83,0.03,EAP2019,2019
90101,EAPCAT,26241,Librarians Multi-year and indefinite contract,278,0.09,EAP2019,2019
90101,EAPCAT,26244,Librarians Multi-year contract,113,0.04,EAP2019,2019
90101,EAPCAT,26245,Librarians Indefinite contract,168,0.06,EAP2019,2019
90101,EAPCAT,26250,Librarians Without faculty status,2255,0.75,EAP2019,2019
90101,EAPCAT,26300,Library Technicians,2107,0.7,EAP2019,2019
90101,EAPCAT,26310,Library Technicians With faculty status,142,0.05,EAP2019,2019
90101,EAPCAT,26320,Library Technicians Tenured,22,0.01,EAP2019,2019
90101,EAPCAT,26330,Library Technicians On Tenure Track,11,0,EAP2019,2019
90101,EAPCAT,26340,Library Technicians Not on Tenure Track/No Tenure system,117,0.04,EAP2019,2019
90101,EAPCAT,26342,Library Technicians Annual contract,56,0.02,EAP2019,2019
90101,EAPCAT,26343,Library Technicians Less-than-annual contract,11,0,EAP2019,2019
90101,EAPCAT,26341,Library Technicians Multi-year and indefinite contract,53,0.02,EAP2019,2019
90101,EAPCAT,26344,Library Technicians Multi-year contract,12,0,EAP2019,2019
90101,EAPCAT,26345,Library Technicians Indefinite contract,41,0.01,EAP2019,2019
90101,EAPCAT,26350,Library Technicians Without faculty status,2017,0.67,EAP2019,2019
90101,EAPCAT,26400,Detailed library occupations not available for non-degree-granting institutions,282,0.09,EAP2019,2019
90101,EAPCAT,26460,"Detailed library occupations and faculty/tenure status not applicable, nondegree-granting institutions",282,0.09,EAP2019,2019
90101,EAPCAT,27000,Student and Academic Affairs and Other Education Services,4544,1.52,EAP2019,2019
90101,EAPCAT,27010,Student and Academic Affairs and Other Education Services  With faculty status,776,0.26,EAP2019,2019
90101,EAPCAT,27020,Student and Academic Affairs and Other Education Services Tenured,216,0.07,EAP2019,2019
90101,EAPCAT,27030,Student and Academic Affairs and Other Education Services On Tenure Track,115,0.04,EAP2019,2019
90101,EAPCAT,27040,Student and Academic Affairs and Other Education Services  Not on Tenure Track/No Tenure system,670,0.22,EAP2019,2019
